application_number,advice_date,ego_examiner_id,alter_examiner_id
09952329,2008-02-04,65198,95234
09952990,2008-04-29,71230,61827
09952990,2008-04-29,71230,80254
09953580,2008-09-03,88297,62188
09954362,2008-10-29,77207,91338
09954362,2008-10-29,77207,77169
09954654,2008-04-15,60501,67389
09955665,2008-03-24,64623,67389
09955764,2008-10-07,73150,60843
09957008,2008-04-29,97517,71393
09957008,2008-11-24,97517,71393
09958133,2008-03-14,97305,76536
09958299,2008-07-09,59491,71243
09958624,2008-11-12,99369,67581
09958624,2008-02-25,99369,98081
09958624,2008-11-12,99369,98081
09958624,2008-02-25,99369,71059
09958885,2008-08-06,65566,93567
09958885,2008-08-06,65566,62528
09959009,2008-10-27,72573,68460
09959034,2008-10-29,92863,97961
09962706,2008-07-14,60280,99395
09962958,2008-11-13,98330,95726
09964158,2008-07-29,98330,91338
09964158,2008-07-29,98330,62919
09964637,2008-03-24,76536,67570
09964637,2008-03-24,76536,62242
09964702,2008-06-05,77346,96277
09964702,2008-06-05,77346,95417
09965014,2008-09-12,65867,82386
09965014,2008-09-12,65867,97590
09966036,2008-04-10,90588,62480
09966704,2008-03-04,95102,94120
09966704,2008-03-04,95102,91455
09966902,2008-01-22,94270,97655
09966902,2008-01-22,94270,NA
09966909,2008-06-06,97650,91201
09967423,2008-03-18,72573,79585
09967553,2008-06-25,NA,72381
09967601,2008-12-10,72573,61293
09967601,2008-12-10,72573,92763
09967601,2008-12-10,72573,96634
09967601,2008-12-10,72573,98738
09967601,2008-12-10,72573,87007
09967601,2008-06-18,72573,71487
09967601,2008-06-18,72573,65424
09967877,2008-06-20,67355,94120
09967970,2008-12-08,88496,85308
09969407,2008-01-23,64660,62242
09970134,2008-06-03,68752,70026
09970453,2008-12-18,95604,70435
09971313,2008-05-14,75973,76536
09971313,2008-10-01,75973,76536
09971313,2008-12-03,75973,76536
09971313,2008-05-14,75973,62242
09972010,2008-07-10,75973,63897
09972032,2008-07-28,70204,72882
09972032,2008-07-28,70204,94911
09972076,2008-10-28,73150,70026
09972076,2008-10-28,73150,63657
09972310,2008-10-10,75973,76536
09972310,2008-10-10,75973,78350
09972310,2008-10-10,75973,62242
09973349,2008-04-30,97309,99121
09974555,2008-02-01,94129,67927
09974555,2008-02-01,94129,93547
09974594,2008-06-12,97146,89752
09974676,2008-02-22,94987,61533
09974676,2008-09-03,94987,61533
09974676,2008-09-03,94987,68675
09974676,2008-09-03,94987,63002
09975474,2008-07-24,67705,93380
09975474,2008-07-24,67705,92569
09975690,2008-03-11,75973,76536
09976091,2008-12-18,98778,98332
09976091,2008-12-18,98778,92028
09979948,2008-02-22,68665,72882
09979983,2008-11-13,79998,83034
09979983,2008-11-13,79998,77169
09979983,2008-11-13,79998,68665
09979983,2008-11-13,79998,63043
09979983,2008-11-13,79998,NA
09980403,2008-04-10,59211,65790
09980582,2008-10-06,71370,75174
09980952,2008-06-23,75929,98108
09981182,2008-12-22,80410,92028
09981392,2008-01-10,60094,62528
09981444,2008-07-11,75973,62242
09981444,2008-11-13,75973,62242
09981847,2008-12-09,83122,92464
09981847,2008-12-09,83122,94556
09981977,2008-06-11,65566,93567
09981977,2008-06-11,65566,62528
09981977,2008-06-11,69116,66685
09983100,2008-08-20,88496,65885
09983216,2008-03-25,71388,77068
09983216,2008-03-25,71388,63935
09983496,2008-01-25,61103,92569
09983496,2008-01-25,61103,62528
09984414,2008-07-28,68584,74114
09984414,2008-07-28,68584,72573
09984505,2008-05-30,72573,79585
09984528,2008-07-14,68584,92763
09984528,2008-07-14,68584,72573
09985676,2008-04-01,63962,92464
09985676,2008-04-01,63962,70835
09985676,2008-04-01,63962,62528
09985878,2008-01-25,63962,92464
09985878,2008-01-25,63962,79585
09986650,2008-12-16,61918,92569
09988653,2008-03-13,64623,92569
09988785,2008-01-09,60094,62528
09988907,2008-07-31,72573,71487
09988907,2008-07-31,72573,92028
09988995,2008-12-08,73296,70835
09988995,2008-12-08,73296,62528
09988995,2008-12-08,73296,75919
09990570,2008-08-06,75036,65737
09990761,2008-04-17,61103,62528
09990770,2008-04-14,83222,61134
09991025,2008-03-28,68425,94753
09991025,2008-03-28,68425,65231
09991234,2008-09-19,67543,67389
09991234,2008-09-19,67543,75919
09991766,2008-03-21,61827,80254
09992051,2008-05-16,74194,68618
09992051,2008-05-16,74194,96755
09992155,2008-01-11,98127,91791
09992155,2008-01-11,98127,NA
09992984,2008-11-05,98778,77058
09993670,2008-09-16,75216,69604
09993733,2008-04-17,66824,77184
09993733,2008-04-17,66824,65934
09993787,2008-09-18,65566,93567
09993787,2008-09-18,65566,62528
09993947,2008-01-29,62126,97961
09993947,2008-01-29,62126,92028
09995358,2008-11-14,90588,62480
09995696,2008-10-06,69116,70835
09996007,2008-03-06,65307,69365
09996087,2008-08-01,NA,97610
09996087,2008-08-01,NA,93800
09996445,2008-06-25,67189,69207
09996519,2008-01-28,87666,60579
09996519,2008-01-28,87666,65231
09996745,2008-04-04,79058,99007
09997336,2008-07-24,68425,62540
09997336,2008-07-24,68425,65231
09998009,2008-05-13,73364,72814
09998107,2008-01-04,94500,73703
09998107,2008-07-02,94500,73703
09999370,2008-02-07,59959,91455
09999564,2008-06-06,94129,60000
09999564,2008-06-06,94129,92028
09999593,2008-04-25,67705,93380
09999593,2008-04-25,67705,62721
09999593,2008-10-28,67705,62721
09999698,2008-09-11,60078,95660
09999698,2008-09-11,60078,NA
10000674,2008-10-08,73296,62528
10000674,2008-10-08,73296,75919
10000715,2008-03-24,95726,91338
10000715,2008-03-24,95726,62919
10001213,2008-12-19,81383,97964
10001213,2008-12-19,NA,97964
10001298,2008-07-08,59959,NA
10002225,2008-05-13,92953,93974
10002225,2008-09-15,92953,93974
10002265,2008-05-19,72573,79585
10002265,2008-05-19,72573,71487
10002799,2008-01-08,67543,92569
10003013,2008-03-14,60501,67389
10003123,2008-07-10,72573,68460
10004089,2008-09-17,60501,98738
10004192,2008-10-29,69116,75919
10004536,2008-07-15,95871,71604
10005889,2008-01-28,97910,59738
10005889,2008-01-28,97910,99004
10005889,2008-01-28,97910,96738
10006089,2008-07-07,68752,70026
10006481,2008-06-25,NA,92440
10006481,2008-06-25,NA,99477
10006481,2008-06-25,NA,64487
10006637,2008-03-05,NA,79585
10006637,2008-03-05,NA,62242
10006740,2008-03-31,90588,68961
10006740,2008-03-31,90588,69186
10006760,2008-12-09,74224,65024
10006760,2008-12-09,74224,94911
10006760,2008-12-09,74224,74224
10006763,2008-03-17,59723,92028
10006785,2008-08-11,61169,92569
10006785,2008-08-11,61169,96430
10007129,2008-07-21,67543,67389
10007164,2008-06-02,67543,67389
10007164,2008-06-02,67543,60000
10007315,2008-12-12,79976,83784
10007464,2008-01-29,67543,67389
10007464,2008-01-29,67543,66425
10007464,2008-01-29,67543,79585
10007464,2008-01-29,67543,75919
10008334,2008-06-25,95871,92015
10009317,2008-01-18,94419,85761
10009809,2008-08-26,94046,72882
10009809,2008-08-26,94046,59211
10009809,2008-08-26,94046,64280
10009809,2008-08-26,94046,92578
10009809,2008-08-26,94046,NA
10010245,2008-10-02,98563,99763
10010270,2008-04-02,63228,98092
10010270,2008-04-02,70679,98092
10010729,2008-08-21,93839,66266
10010729,2008-08-21,93839,67669
10010918,2008-01-22,NA,92028
10010918,2008-09-12,NA,92028
10010918,2008-01-22,NA,77837
10010973,2008-02-01,NA,83879
10010973,2008-08-14,NA,83879
10010973,2008-08-14,NA,68783
10010973,2008-08-14,NA,85057
10010973,2008-08-14,NA,69090
10015097,2008-07-01,61111,92464
10015097,2008-07-01,61111,85308
10015097,2008-07-01,61111,76536
10015899,2008-04-03,88077,87028
10016497,2008-04-17,61111,92464
10016497,2008-04-17,61111,76536
10016497,2008-04-17,61111,75919
10017394,2008-02-06,64660,62242
10017469,2008-07-10,66425,62242
10017677,2008-02-15,NA,98108
10017677,2008-02-15,NA,92028
10017689,2008-10-31,74651,78350
10018864,2008-10-29,75216,75919
10019795,2008-06-23,64053,90956
10020062,2008-11-14,62167,92569
10020162,2008-11-25,65307,76004
10020420,2008-12-15,76141,77746
10021474,2008-05-30,NA,72381
10021535,2008-09-15,NA,74333
10021535,2008-09-15,NA,94513
10021535,2008-09-15,NA,92060
10021621,2008-12-22,NA,93857
10021875,2008-10-06,68425,62540
10021875,2008-10-06,68425,94120
10021875,2008-10-06,68425,65231
10023456,2008-04-29,95938,67389
10023456,2008-04-29,95938,79585
10023456,2008-04-29,95938,70876
10024258,2008-09-04,84944,68637
10024258,2008-09-04,84944,97834
10025599,2008-08-18,59391,99367
10025599,2008-08-18,59391,70852
10025599,2008-08-18,59391,79843
10025599,2008-08-18,59391,95635
10026461,2008-07-21,71126,98092
10026835,2008-06-12,68425,65231
10028086,2008-01-11,NA,76536
10028574,2008-03-19,68425,94120
10028574,2008-03-19,68425,65231
10028874,2008-09-08,93735,98738
10029162,2008-04-18,68584,74114
10029921,2008-09-03,NA,85057
10029921,2008-09-03,NA,69090
10029921,2008-09-03,NA,62411
10029921,2008-04-29,NA,92028
10029921,2008-04-29,NA,93857
10029921,2008-09-03,NA,61164
10029921,2008-01-24,NA,60487
10030286,2008-11-14,97795,60897
10030286,2008-11-14,97795,98690
10030286,2008-11-14,97795,96691
10030286,2008-11-14,97795,80174
10030286,2008-11-14,97795,78036
10030286,2008-11-14,97795,95972
10030605,2008-07-01,71385,65790
10030972,2008-04-02,64659,72882
10030972,2008-04-02,64659,59738
10030972,2008-04-02,64659,99004
10031056,2008-03-24,87666,96653
10031056,2008-03-24,87666,94363
10032108,2008-03-04,75380,69583
10032108,2008-03-04,75380,72882
10032773,2008-08-11,71126,96021
10032773,2008-08-11,71126,NA
10032796,2008-04-30,85308,92464
10032796,2008-04-30,85308,70835
10032889,2008-12-23,93802,76002
10032957,2008-10-29,NA,93804
10032957,2008-10-29,NA,92680
10032957,2008-06-02,NA,68716
10033404,2008-06-20,63623,85057
10033404,2008-06-20,63623,69090
10033404,2008-06-20,63623,62242
10034470,2008-01-23,68584,74114
10034661,2008-11-17,98582,72809
10035172,2008-07-28,63228,62540
10035172,2008-07-28,63228,NA
10035231,2008-05-06,68593,90147
10035846,2008-02-05,94230,91244
10036058,2008-12-24,71192,92028
10036194,2008-03-31,NA,69002
10036194,2008-03-18,NA,93857
10036194,2008-03-31,NA,93857
10036674,2008-05-22,97146,92464
10036674,2008-05-22,97146,83852
10036674,2008-05-22,97146,78350
10036790,2008-05-05,75973,76536
10036790,2008-05-05,75973,62242
10036966,2008-01-23,79221,75835
10037005,2008-07-09,68425,98833
10037005,2008-07-09,68425,65231
10037043,2008-05-20,68593,90147
10037501,2008-07-11,75216,65091
10038071,2008-02-04,97386,83222
10038071,2008-02-04,97386,66536
10038071,2008-02-04,97386,71498
10038071,2008-02-04,97386,NA
10038259,2008-05-30,65198,99319
10038259,2008-05-30,65198,81337
10038259,2008-05-30,65198,66927
10038529,2008-04-16,95416,92569
10039018,2008-02-05,NA,89803
10039018,2008-09-16,NA,89803
10039111,2008-01-08,64660,83879
10039111,2008-06-27,64660,83879
10039111,2008-06-27,64660,68783
10039111,2008-06-27,64660,85057
10039111,2008-06-27,64660,69090
10039111,2008-01-08,64660,62242
10039111,2008-06-27,64660,62242
10039932,2008-06-27,69365,96206
10039932,2008-06-27,69365,92763
10040012,2008-02-11,68593,90147
10040100,2008-03-21,64623,59768
10040100,2008-03-21,64623,75110
10040605,2008-08-06,75973,67389
10040605,2008-08-06,75973,76536
10041141,2008-07-25,73209,66484
10042092,2008-01-15,67543,67389
10042142,2008-06-02,60094,74114
10042253,2008-05-20,65198,72625
10042846,2008-02-04,95122,75519
10042854,2008-01-31,60501,79585
10042936,2008-07-22,96930,73938
10043501,2008-02-25,60501,67389
10043918,2008-09-02,66885,63843
10043918,2008-09-02,66885,74114
10044119,2008-07-14,95416,60629
10045724,2008-08-27,72939,64542
10045883,2008-08-01,65198,93857
10046034,2008-07-23,73296,74028
10046034,2008-07-23,73296,70835
10046034,2008-07-23,73296,62528
10046749,2008-07-29,67705,93380
10046749,2008-12-24,67705,93380
10046749,2008-12-24,67705,80132
10047018,2008-10-28,72573,68460
10047102,2008-10-15,69140,66839
10047102,2008-10-15,69140,63823
10047211,2008-10-21,66885,63843
10047211,2008-10-21,66885,74114
10047211,2008-10-21,66885,95871
10047860,2008-05-12,83222,61134
10047860,2008-05-12,83222,62091
10047860,2008-05-12,83222,67226
10048071,2008-03-18,75775,83794
10048071,2008-03-18,75775,70306
10048071,2008-03-18,75775,NA
10049217,2008-05-28,94856,93043
10049590,2008-08-18,73119,65885
10049908,2008-12-15,NA,62384
10049908,2008-12-15,NA,73703
10050189,2008-06-19,96643,72882
10050189,2008-06-19,96643,67515
10050189,2008-06-19,96643,91337
10051022,2008-07-23,65198,99319
10051022,2008-07-23,65198,81337
10051022,2008-07-23,65198,66927
10051243,2008-07-10,67690,61180
10051243,2008-07-10,67690,71948
10051243,2008-07-10,67690,66206
10051243,2008-07-10,67690,71259
10051243,2008-07-10,67690,NA
10051243,2008-07-10,67690,97808
10051243,2008-07-10,67690,78807
10051243,2008-07-10,67690,64315
10051243,2008-07-10,67690,68486
10051243,2008-07-10,67690,60377
10051243,2008-07-10,67690,65713
10051243,2008-07-10,67690,74230
10051397,2008-04-30,63962,74039
10051397,2008-04-30,63962,62690
10051397,2008-04-30,63962,92028
10051861,2008-08-29,60501,67389
10051861,2008-08-29,60501,79585
10052039,2008-07-17,65198,99319
10052039,2008-07-17,65198,81337
10052039,2008-07-17,65198,66927
10052771,2008-12-31,98793,92569
10052815,2008-04-16,75341,77068
10052815,2008-04-16,75341,68169
10053013,2008-05-30,62928,98108
10053013,2008-08-11,62928,84786
10053402,2008-12-30,60501,67389
10053658,2008-06-13,90588,62480
10053703,2008-01-09,99447,66400
10053791,2008-05-01,97146,64243
10053872,2008-01-07,65867,87917
10053872,2008-01-07,65867,96833
10053929,2008-10-16,90588,62480
10054186,2008-04-16,90049,67189
10054447,2008-03-19,75118,63558
10054623,2008-03-20,63657,64917
10054623,2008-03-20,63657,82083
10054623,2008-03-20,63657,70026
10054623,2008-03-20,63657,87028
10054623,2008-03-20,63657,98772
10055178,2008-01-22,97202,73807
10055178,2008-01-22,97202,66536
10055333,2008-03-26,98330,62919
10055333,2008-03-26,98330,77169
10055333,2008-12-02,98330,77169
10055333,2008-12-02,98330,65015
10055426,2008-05-20,65198,75391
10055426,2008-05-20,65198,92877
10055426,2008-05-20,65198,99190
10055773,2008-04-01,73296,70835
10055828,2008-07-11,69446,94704
10055828,2008-07-11,69446,60400
10055861,2008-06-03,96764,91853
10056238,2008-05-23,65198,63544
10056596,2008-12-23,73119,67189
10056982,2008-02-20,66805,66400
10057043,2008-01-09,63623,62242
10057066,2008-04-25,66805,62033
10057066,2008-04-25,66805,66400
10057288,2008-04-21,96963,67657
10057458,2008-02-19,90377,60897
10057458,2008-02-19,90377,98690
10057458,2008-02-19,90377,96691
10057458,2008-02-19,90377,80174
10057458,2008-02-19,90377,78036
10057458,2008-02-19,90377,68715
10057458,2008-07-30,90377,68715
10057458,2008-02-19,90377,92569
10057458,2008-02-19,90377,91455
10057458,2008-07-30,90377,91455
10057937,2008-03-27,65198,72625
10058212,2008-01-22,77656,69459
10058212,2008-01-22,77656,92028
10058494,2008-04-17,73119,64243
10058494,2008-04-17,73119,90049
10058662,2008-09-05,61043,92569
10059031,2008-07-16,97974,94120
10059031,2008-10-06,97974,94120
10060697,2008-01-10,NA,65790
10060792,2008-10-17,88496,65566
10061364,2008-01-08,61925,64431
10061474,2008-01-08,92563,72381
10064176,2008-05-29,60501,67389
10064790,2008-12-22,80206,62384
10064790,2008-12-22,80206,96021
10064790,2008-12-22,80206,65549
10064916,2008-11-03,68532,61132
10066070,2008-06-20,74473,66400
10066475,2008-05-14,67570,77746
10066539,2008-06-24,76977,NA
10067580,2008-05-07,60094,91853
10067974,2008-01-28,84356,60331
10067974,2008-01-28,84356,64050
10069113,2008-02-11,98778,92569
10069113,2008-02-11,98778,65647
10070221,2008-02-21,NA,66607
10070221,2008-08-05,NA,66607
10070221,2008-02-21,NA,93043
10070221,2008-08-05,NA,62188
10070221,2008-02-21,NA,92028
10070221,2008-08-05,NA,92028
10070338,2008-07-21,68593,60333
10070560,2008-09-05,74224,85381
10070560,2008-09-05,74224,71946
10070560,2008-09-05,74224,74224
10071159,2008-09-15,59491,71243
10071228,2008-06-11,90377,99459
10071228,2008-06-11,90377,NA
10071826,2008-06-13,NA,97759
10072114,2008-03-04,99952,78241
10072114,2008-03-04,99952,92569
10072238,2008-10-01,60501,67389
10072942,2008-10-30,81959,92913
10074264,2008-04-11,69604,91853
10074404,2008-08-15,99249,92569
10075134,2008-01-08,97309,62033
10075134,2008-01-08,97309,96254
10075134,2008-01-08,97309,98905
10076181,2008-07-01,90049,NA
10076181,2008-07-01,90049,76536
10076624,2008-05-13,93781,74028
10076624,2008-05-13,93781,63572
10076624,2008-05-13,93781,81442
10076624,2008-05-13,93781,68426
10076952,2008-12-23,77207,91338
10078366,2008-02-26,60802,74333
10078877,2008-04-29,99779,94120
10078877,2008-04-29,99779,73703
10078927,2008-01-25,84356,67657
10079367,2008-03-18,67355,94120
10079458,2008-11-12,NA,72381
10079865,2008-12-30,NA,66568
10079865,2008-12-30,NA,74333
10079865,2008-12-30,NA,62411
10079865,2008-02-15,NA,93857
10082186,2008-07-01,96196,73271
10082186,2008-07-01,96196,81442
10082248,2008-12-10,94270,76378
10082248,2008-12-10,94270,99319
10082248,2008-12-10,94270,NA
10082326,2008-07-09,94270,76378
10083236,2008-03-11,93943,65324
10083236,2008-03-11,93943,73191
10084592,2008-12-05,71195,65790
10084676,2008-03-20,90588,62480
10084880,2008-08-07,71004,68338
10084880,2008-08-07,71004,73191
10085187,2008-12-16,67705,93380
10085569,2008-06-20,60623,92464
10085569,2008-06-20,60623,94639
10085608,2008-10-30,73223,62909
10085608,2008-10-30,73223,85035
10085608,2008-10-30,73223,69914
10085608,2008-10-30,73223,70566
10085608,2008-10-30,73223,71497
10085608,2008-10-30,73223,65000
10085608,2008-10-30,73223,99814
10085608,2008-10-30,73223,65839
10085608,2008-10-30,73223,77818
10085608,2008-10-30,73223,89798
10085608,2008-10-30,73223,71764
10085608,2008-10-30,73223,61485
10085608,2008-10-30,73223,78467
10085608,2008-10-30,73223,98567
10085927,2008-01-24,97728,60487
10086099,2008-04-15,61111,92464
10086099,2008-10-14,61111,92464
10086099,2008-04-15,61111,64243
10087730,2008-04-17,64659,72882
10087730,2008-04-17,64659,59738
10087730,2008-04-17,64659,99004
10088258,2008-07-11,73191,95915
10088567,2008-05-08,61519,62312
10088801,2008-03-25,81117,90863
10088801,2008-03-25,81117,64280
10089139,2008-03-18,88077,64445
10089139,2008-02-21,88077,87028
10089377,2008-07-17,NA,87125
10090341,2008-04-15,95339,97328
10090341,2008-10-31,69106,97328
10092640,2008-02-07,96143,72903
10092640,2008-02-07,96143,72882
10092646,2008-05-01,76935,78277
10092646,2008-05-01,76935,97040
10092646,2008-05-01,76935,63272
10092646,2008-05-01,76935,59491
10093092,2008-12-23,67705,92028
10093426,2008-04-29,88077,88077
10093426,2008-04-29,88077,96748
10093426,2008-04-29,88077,87028
10093426,2008-08-20,88077,87028
10094424,2008-12-15,97543,67669
10094534,2008-01-29,60500,NA
10094689,2008-06-13,68425,60579
10094689,2008-06-13,68425,70847
10094689,2008-06-13,68425,62540
10094689,2008-06-13,68425,65231
10094743,2008-01-09,93802,60897
10094743,2008-01-09,93802,98690
10094743,2008-01-09,93802,96691
10094743,2008-01-09,93802,80174
10094743,2008-01-09,93802,78036
10094743,2008-01-09,93802,71270
10095323,2008-06-10,61103,62528
10095500,2008-04-15,88496,64243
10095500,2008-12-17,88496,75919
10096038,2008-01-31,73722,80643
10096038,2008-01-31,73722,63106
10096038,2008-01-31,73722,69502
10096038,2008-09-22,74473,62033
10096894,2008-02-25,88496,64243
10096894,2008-09-10,88496,75919
10097558,2008-10-30,70204,72882
10097558,2008-10-30,70204,94911
10097747,2008-05-30,76977,68338
10097747,2008-05-30,76977,63635
10097760,2008-01-04,95938,68112
10097760,2008-01-04,95938,79585
10097760,2008-01-04,95938,71487
10098607,2008-04-16,71126,65231
